post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves,total_engagement,engagement_rate,reach_rate
POST04821,2026-08-26 12:00:00,Instagram,Carousel,Event Promotion,Education,16,406651,730164,611222,38027.0,2172,8573,13614,62386.0,10.206766117711732,150.30628229120302
POST04822,2026-08-26 15:00:00,Instagram,Video,Festival Campaign,Promotional,1,187831,141561,127287,9772.0,366,1175,2692,14005.0,11.002694697808888,67.76676906367959
POST04823,2026-08-26 18:00:00,Instagram,Carousel,Seasonal Campaign,Promotional,5,488047,708978,439072,10371.0,251,3296,4576,18494.0,4.212065447124845,89.96510581972638
POST04824,2026-08-26 21:00:00,Instagram,Reel,Event Promotion,Community,3,296879,681055,424127,14241.0,269,5578,6986,27074.0,6.38346532996013,142.86190670273072
POST04825,2026-08-27 00:00:00,Youtube,Image,Event Promotion,Education,2,67011,44835,37383,2250.0,25,477,392,3144.0,8.410239948639756,55.78636343286924
POST04826,2026-08-27 03:00:00,Instagram,Video,Community Campaign,Promotional,6,392865,533158,380765,21199.0,872,3540,5028,30639.0,8.046695468333487,96.92006159876803
POST04827,2026-08-27 06:00:00,Facebook,Image,Seasonal Campaign,Event,6,481784,469031,408306,16291.0,617,3481,8892,29281.0,7.171337183386969,84.74876708234396
POST04828,2026-08-27 09:00:00,Instagram,Image,Event Promotion,Education,15,260381,318651,261022,17671.0,584,1973,3168,23396.0,8.963229153098206,100.24617771650006
POST04829,2026-08-27 12:00:00,Instagram,Video,Product Launch,Event,1,407517,625570,505303,48216.0,949,8383,10860,68408.0,13.538015804378759,123.99556337527022
POST04830,2026-08-27 15:00:00,Youtube,Carousel,Brand Awareness,Event,7,318815,304437,178303,12330.0,269,2021,4301,18921.0,10.611711524764026,55.92679139940091
POST04831,2026-08-27 18:00:00,Facebook,Image,Festival Campaign,Promotional,14,405052,402962,226688,13782.0,798,1520,2756,18856.0,8.318040654997176,55.965160028835804
POST04832,2026-08-27 21:00:00,Facebook,Video,Special Campaign,Promotional,15,246505,307025,202902,7912.0,87,2407,4525,14931.0,7.358724901676672,82.31151497941218
POST04833,2026-08-28 00:00:00,Facebook,Reel,Festival Campaign,Community,0,439052,340474,213155,8737.0,246,1116,2064,12163.0,5.706176256714597,48.548919034647376
POST04834,2026-08-28 03:00:00,Instagram,Text,Product Launch,Community,9,384118,506145,404565,23922.0,285,1955,1239,27401.0,6.772953666283539,105.32310383788315
POST04835,2026-08-28 06:00:00,Youtube,Reel,Special Campaign,Education,6,271487,409840,290067,23268.0,455,4363,1409,29495.0,10.16834041790345,106.84378994205983
POST04836,2026-08-28 09:00:00,Instagram,Reel,Brand Awareness,Community,15,368958,590229,432697,34426.0,1950,5237,8314,49927.0,11.538559315178983,117.27540804102364
POST04837,2026-08-28 12:00:00,Instagram,Video,Brand Awareness,Entertainment,9,148338,287992,240418,10723.0,187,1755,1251,13916.0,5.788252127544526,162.07445159028703
POST04838,2026-08-28 15:00:00,Youtube,Reel,Product Launch,Education,11,238510,388960,279069,26552.0,1063,2434,6603,36652.0,13.133669450924323,117.00515701647728
POST04839,2026-08-28 18:00:00,Instagram,Carousel,Educational Series,Event,16,80854,58525,43350,1031.0,28,570,956,2585.0,5.963091118800461,53.6151581863606
POST04840,2026-08-28 21:00:00,Instagram,Video,Educational Series,Community,12,333632,483595,408546,17882.0,744,4427,5853,28906.0,7.0753354579410885,122.45408114329561
POST04841,2026-08-29 00:00:00,Linkedin,Video,Brand Awareness,Community,11,56091,68956,48335,1786.0,93,296,763,2938.0,6.078411089272784,86.1724697366779
POST04842,2026-08-29 03:00:00,Linkedin,Text,Educational Series,Community,14,158192,113896,65956,3099.0,75,289,1205,4668.0,7.077445569773788,41.69363811065035
POST04843,2026-08-29 06:00:00,Instagram,Reel,Educational Series,Promotional,13,27859,63919,46826,3830.0,53,492,894,5269.0,11.252295733139709,168.08212785814277
POST04844,2026-08-29 09:00:00,Instagram,Carousel,Educational Series,Event,18,249475,165001,124208,6792.0,137,1554,1714,10197.0,8.209616127785651,49.78775428399639
POST04845,2026-08-29 12:00:00,Instagram,Reel,Brand Awareness,Community,18,443827,527045,384283,10149.0,324,7476,3802,21751.0,5.660151502928831,86.58396176888743
POST04846,2026-08-29 15:00:00,Instagram,Image,Special Campaign,Brand,13,196549,222707,142603,9295.0,332,566,3283,13476.0,9.450011570584069,72.55340907356435
POST04847,2026-08-29 18:00:00,Linkedin,Video,Educational Series,Brand,17,157858,169651,106590,9891.0,564,1511,428,12394.0,11.627732432685994,67.52271028392606
POST04848,2026-08-29 21:00:00,Instagram,Image,Special Campaign,Event,4,381141,318749,216562,6264.0,67,1953,2346,10630.0,4.908525041327657,56.81939229838826
POST04849,2026-08-30 00:00:00,Facebook,Image,Festival Campaign,Community,19,303329,325990,198260,12585.0,602,1589,3501,18277.0,9.218702713608392,65.36137329434376
POST04850,2026-08-30 03:00:00,Instagram,Image,Community Campaign,Entertainment,5,116726,83750,65585,4627.0,63,859,1482,7031.0,10.720439124799878,56.187139112108696
POST04851,2026-08-30 06:00:00,Linkedin,Carousel,Brand Awareness,Entertainment,17,89245,37546,28727,1195.0,16,186,133,1530.0,5.325999930379085,32.18891814667488
POST04852,2026-08-30 09:00:00,Instagram,Text,Product Launch,Education,13,497906,650838,502016,11710.0,500,1619,8783,22612.0,4.5042389087200405,100.82545701397451
POST04853,2026-08-30 12:00:00,Facebook,Reel,Educational Series,Education,3,135718,141570,89002,9100.0,504,1551,1220,12375.0,13.90418192849599,65.57862626917579
POST04854,2026-08-30 15:00:00,Instagram,Image,Event Promotion,Community,22,83906,132075,84037,1783.0,43,218,1521,3565.0,4.242179040184681,100.15612709460586
POST04855,2026-08-30 18:00:00,Facebook,Video,Brand Awareness,Education,0,368539,309633,255628,11214.0,263,3872,2550,17899.0,7.001971615003051,69.36253693638936
POST04856,2026-08-30 21:00:00,Instagram,Image,Seasonal Campaign,Promotional,12,89745,54612,43227,2510.0,102,375,805,3792.0,8.772295093344438,48.1664716697309
POST04857,2026-08-31 00:00:00,Instagram,Reel,Product Launch,Entertainment,10,108915,216210,185143,13729.0,670,994,1289,16682.0,9.010332553755745,169.9885231602626
POST04858,2026-08-31 03:00:00,Linkedin,Image,Community Campaign,Event,2,493598,474737,328151,18036.0,963,1463,6582,27044.0,8.241327925253923,66.48142820675935
POST04859,2026-08-31 06:00:00,Linkedin,Reel,Festival Campaign,Community,16,431219,444918,329935,26800.0,602,1726,6429,35557.0,10.776971221604255,76.51216667169119
POST04860,2026-08-31 09:00:00,Linkedin,Reel,Special Campaign,Community,17,259464,154849,125206,9956.0,468,1845,2983,15252.0,12.181524847052058,48.25563469305954
POST04861,2026-08-31 12:00:00,Facebook,Video,Special Campaign,Brand,9,111087,138466,123366,6000.0,152,579,840,7571.0,6.137023166836892,111.0534986091982
POST04862,2026-08-31 15:00:00,Facebook,Image,Seasonal Campaign,Entertainment,15,366580,202548,181558,6322.0,235,1774,3428,11759.0,6.476718183720904,49.52752468765345
POST04863,2026-08-31 18:00:00,Instagram,Text,Product Launch,Entertainment,20,360060,437272,393418,13486.0,263,1081,3972,18802.0,4.779140761225974,109.26456701660834
POST04864,2026-08-31 21:00:00,Instagram,Video,Educational Series,Entertainment,12,29707,33111,28531,2343.0,40,425,262,3070.0,10.76022571939294,96.04133705860572
POST04865,2026-09-01 00:00:00,Instagram,Carousel,Event Promotion,Education,19,175451,297935,230565,18470.0,1048,3378,2728,25624.0,11.113568841758289,131.41275911793036
POST04866,2026-09-01 03:00:00,Facebook,Reel,Educational Series,Promotional,11,70277,76215,42104,2589.0,96,507,390,3582.0,8.507505225156754,59.91149309162315
POST04867,2026-09-01 06:00:00,Instagram,Image,Product Launch,Event,3,372748,441410,350850,7940.0,81,4597,2968,15586.0,4.442354282456891,94.12525352248704
POST04868,2026-09-01 09:00:00,Instagram,Reel,Brand Awareness,Education,7,223514,449647,284855,28253.0,1403,2619,5669,37944.0,13.320461287321619,127.44391850174932
POST04869,2026-09-01 12:00:00,Youtube,Text,Seasonal Campaign,Promotional,11,363575,162104,92400,1720.0,76,358,1699,3853.0,4.16991341991342,25.414288661211582
POST04870,2026-09-01 15:00:00,Facebook,Reel,Event Promotion,Entertainment,18,336900,520767,413496,15882.0,417,2314,2235,20848.0,5.0418867413469535,122.73552983081034
POST04871,2026-09-01 18:00:00,Instagram,Reel,Special Campaign,Promotional,14,236028,235152,191555,17944.0,595,2048,2935,23522.0,12.279501970713373,81.15774399647499
POST04872,2026-09-01 21:00:00,Instagram,Image,Seasonal Campaign,Education,15,100748,93402,72928,3484.0,113,242,749,4588.0,6.291136463361123,72.3865486163497
POST04873,2026-09-02 00:00:00,Instagram,Reel,Seasonal Campaign,Entertainment,11,99859,151539,102714,5496.0,130,1787,2502,9915.0,9.653017115485717,102.85903123403999
POST04874,2026-09-02 03:00:00,Instagram,Reel,Event Promotion,Education,19,380614,828545,603886,59549.0,3515,9579,7458,80101.0,13.264258485873162,158.6610056382582
POST04875,2026-09-02 06:00:00,Instagram,Image,Special Campaign,Event,17,343723,193940,170130,11886.0,442,1425,662,14415.0,8.472932463410334,49.49625134192359
POST04876,2026-09-02 09:00:00,Facebook,Reel,Special Campaign,Entertainment,21,401021,496972,400243,20732.0,1137,5920,4121,31910.0,7.972656611108751,99.805995197259
POST04877,2026-09-02 12:00:00,Facebook,Reel,Product Launch,Promotional,11,92884,124162,90221,8457.0,332,310,891,9990.0,11.072810099644206,97.13298307566427
POST04878,2026-09-02 15:00:00,Facebook,Image,Community Campaign,Education,15,217183,143651,108845,5947.0,264,455,340,7006.0,6.436676007166153,50.116721842869836
POST04879,2026-09-02 18:00:00,Instagram,Carousel,Community Campaign,Brand,19,191011,190249,166408,6372.0,73,1760,2284,10489.0,6.3031825393009955,87.11958997125821
POST04880,2026-09-02 21:00:00,Facebook,Image,Educational Series,Promotional,10,274557,220271,151507,10429.0,371,1119,3473,15392.0,10.159266568541387,55.1823482919758
POST04881,2026-09-03 00:00:00,Instagram,Image,Product Launch,Promotional,21,428964,318320,186422,3990.0,183,1654,3849,9676.0,5.190374526611666,43.458658535448194
POST04882,2026-09-03 03:00:00,Youtube,Image,Event Promotion,Entertainment,19,88879,85184,56565,1989.0,32,160,1021,3202.0,5.660744276496066,63.64270525095917
POST04883,2026-09-03 06:00:00,Facebook,Image,Product Launch,Community,13,136506,139873,97256,3831.0,168,917,1026,5942.0,6.109648762030106,71.24668512739368
POST04884,2026-09-03 09:00:00,Instagram,Text,Event Promotion,Promotional,1,62115,75212,48552,2237.0,31,453,393,3114.0,6.413741967375184,78.16469451823231
POST04885,2026-09-03 12:00:00,Instagram,Reel,Seasonal Campaign,Education,12,344167,475243,349370,10130.0,510,4133,3681,18454.0,5.2820791710793715,101.51176609029919
POST04886,2026-09-03 15:00:00,Linkedin,Carousel,Educational Series,Brand,13,107943,101308,66528,5126.0,301,464,379,6270.0,9.424603174603174,61.632528278813815
POST04887,2026-09-03 18:00:00,Instagram,Video,Brand Awareness,Event,5,473200,340717,199698,14269.0,589,1023,1036,16917.0,8.471291650392091,42.201606086221474
POST04888,2026-09-03 21:00:00,Facebook,Video,Seasonal Campaign,Brand,11,324639,368264,226785,9933.0,137,1483,3546,15099.0,6.657847741252729,69.85759566780332
POST04889,2026-09-04 00:00:00,Instagram,Reel,Special Campaign,Education,6,391373,900693,784823,60706.0,2388,8971,16408,88473.0,11.27298766728294,200.53069578126238
POST04890,2026-09-04 03:00:00,Facebook,Reel,Brand Awareness,Entertainment,3,453963,431423,332350,22559.0,1061,2299,1723,27642.0,8.317135549872123,73.21081233492598
POST04891,2026-09-04 06:00:00,Instagram,Carousel,Product Launch,Education,6,487906,673026,444202,18738.0,1061,5649,4608,30056.0,6.766291011746908,91.04253688210434
POST04892,2026-09-04 09:00:00,Instagram,Reel,Event Promotion,Community,12,473594,932583,632684,17861.0,219,3053,3606,24739.0,3.91016684474398,133.59206408864978
POST04893,2026-09-04 12:00:00,Facebook,Video,Brand Awareness,Community,10,172627,206746,149412,9514.0,463,1562,1468,13007.0,8.705458731561052,86.55192988350605
POST04894,2026-09-04 15:00:00,Instagram,Carousel,Seasonal Campaign,Community,7,439839,509030,399891,10468.0,174,3547,8503,22692.0,5.67454631387053,90.9175857529687
POST04895,2026-09-04 18:00:00,Instagram,Carousel,Event Promotion,Promotional,18,188381,154895,116754,8411.0,416,466,439,9732.0,8.33547458759443,61.97758797330941
POST04896,2026-09-04 21:00:00,Instagram,Reel,Educational Series,Entertainment,1,272140,409128,358577,11798.0,642,6961,6181,25582.0,7.13431145890562,131.76196075549348
POST04897,2026-09-05 00:00:00,Instagram,Carousel,Seasonal Campaign,Community,20,236852,237190,182401,8757.0,464,2432,787,12440.0,6.820138047488775,77.01053822640299
POST04898,2026-09-05 03:00:00,Instagram,Carousel,Special Campaign,Event,17,463882,699005,607279,29378.0,1252,4479,7520,42629.0,7.019673000383679,130.91238720191774
POST04899,2026-09-05 06:00:00,Instagram,Video,Product Launch,Event,20,244535,331676,183052,11723.0,410,2395,2458,16986.0,9.27933046347486,74.85717790909277
POST04900,2026-09-05 09:00:00,Linkedin,Reel,Event Promotion,Education,9,414283,581601,501163,14574.0,783,7372,5930,28659.0,5.7184987718566616,120.97117188009163
POST04901,2026-09-05 12:00:00,Instagram,Reel,Product Launch,Community,5,37265,40305,32345,1355.0,48,440,550,2393.0,7.398361415983922,86.79726284717563
POST04902,2026-09-05 15:00:00,Youtube,Image,Event Promotion,Promotional,23,92445,83990,51256,1474.0,28,351,1251,3104.0,6.055876385203683,55.44485910541403
POST04903,2026-09-05 18:00:00,Instagram,Reel,Seasonal Campaign,Event,21,172488,284554,182701,13285.0,759,3207,1622,18873.0,10.329992720346358,105.92099160521312
POST04904,2026-09-05 21:00:00,Instagram,Image,Community Campaign,Brand,3,361916,244689,181065,5836.0,167,1960,2972,10935.0,6.03926766630768,50.02956487140663
POST04905,2026-09-06 00:00:00,Linkedin,Text,Community Campaign,Entertainment,18,379045,247420,146900,2924.5,130,996,1587,5637.5,3.8376446562287265,38.755292907174606
POST04906,2026-09-06 03:00:00,Instagram,Image,Event Promotion,Brand,13,203863,174138,143642,2727.0,54,262,3589,6632.0,4.617034015120926,70.4600638664201
POST04907,2026-09-06 06:00:00,Linkedin,Video,Educational Series,Event,13,177197,124100,102619,8673.0,134,603,2454,11864.0,11.561211861351211,57.912380006433516
POST04908,2026-09-06 09:00:00,Instagram,Reel,Product Launch,Event,17,227537,227851,149318,15197.0,570,1672,754,18193.0,12.184063542238711,65.62361286296294
POST04909,2026-09-06 12:00:00,Facebook,Reel,Special Campaign,Education,16,335853,333959,191838,15510.0,585,3413,4684,24192.0,12.610640227692116,57.11963269644755
POST04910,2026-09-06 15:00:00,Youtube,Reel,Festival Campaign,Education,17,323204,660449,591826,34439.0,981,7826,11387,54633.0,9.2312605394153,183.11221395774803
POST04911,2026-09-06 18:00:00,Linkedin,Reel,Event Promotion,Community,17,51411,28391,18106,643.0,16,174,449,1282.0,7.080525792554954,35.218143976969905
POST04912,2026-09-06 21:00:00,Youtube,Text,Event Promotion,Entertainment,4,494071,551150,316164,11501.0,330,621,6310,18762.0,5.934261965309143,63.99161254151732
POST04913,2026-09-07 00:00:00,Youtube,Reel,Community Campaign,Community,8,72684,93270,62070,3827.0,190,787,362,5166.0,8.322861285645239,85.39706125144461
POST04914,2026-09-07 03:00:00,Instagram,Carousel,Brand Awareness,Education,0,186656,249674,221997,10534.0,293,1529,4331,16687.0,7.516768244615918,118.93376050060003
POST04915,2026-09-07 06:00:00,Instagram,Image,Seasonal Campaign,Promotional,3,354091,387317,320514,12316.0,690,2592,6085,21683.0,6.765071104538335,90.51740936651878
POST04916,2026-09-07 09:00:00,Linkedin,Text,Community Campaign,Entertainment,6,182674,156267,112217,4191.0,65,1006,748,6010.0,5.355694769954641,61.4301980577422
POST04917,2026-09-07 12:00:00,Instagram,Reel,Product Launch,Promotional,10,396169,784969,515619,16349.0,925,8344,10090,35708.0,6.925268463730003,130.15127382505952
POST04918,2026-09-07 15:00:00,Instagram,Reel,Community Campaign,Community,13,92740,214815,149974,4347.0,193,2580,2676,9796.0,6.531798845133157,161.7144705628639
POST04919,2026-09-07 18:00:00,Facebook,Reel,Festival Campaign,Education,9,38899,58911,32759,1015.0,27,437,814,2293.0,6.999603162489699,84.21553253296999
POST04920,2026-09-07 21:00:00,Instagram,Image,Educational Series,Entertainment,18,241125,207261,166105,4783.0,49,2058,2759,9649.0,5.808976249962374,68.88750648004147
POST04921,2026-09-08 00:00:00,Linkedin,Reel,Seasonal Campaign,Community,7,220660,335711,196349,9363.0,469,2802,2380,15014.0,7.646588472566705,88.98259766156077
POST04922,2026-09-08 03:00:00,Facebook,Video,Festival Campaign,Event,2,462626,741242,542339,19633.0,1147,7933,13008,41721.0,7.692789933971188,117.23054908284445
POST04923,2026-09-08 06:00:00,Youtube,Carousel,Educational Series,Community,7,77852,56028,41911,1545.0,91,480,704,2820.0,6.72854381904512,53.834198222267894
POST04924,2026-09-08 09:00:00,Linkedin,Carousel,Festival Campaign,Brand,17,451770,531677,292736,9574.0,298,4098,3123,17093.0,5.839049519020551,64.79757398676318
POST04925,2026-09-08 12:00:00,Instagram,Image,Special Campaign,Event,4,163085,205053,183103,4786.0,64,807,634,6291.0,3.435771123356799,112.27458074010485
POST04926,2026-09-08 15:00:00,Instagram,Reel,Seasonal Campaign,Promotional,19,458580,1017272,667074,32588.0,837,10301,13105,56831.0,8.519444619337586,145.4651314928693
POST04927,2026-09-08 18:00:00,Youtube,Image,Community Campaign,Event,10,150320,210685,121571,4797.0,122,385,684,5988.0,4.9255167762048515,80.87480042575838
POST04928,2026-09-08 21:00:00,Instagram,Text,Festival Campaign,Community,8,385168,482321,409507,19857.0,300,981,9550,30688.0,7.493888993350541,106.31906077348066
POST04929,2026-09-09 00:00:00,Facebook,Video,Community Campaign,Event,18,460429,688846,415500,38558.0,1397,4183,10034,54172.0,13.037785800240673,90.24192655110778
POST04930,2026-09-09 03:00:00,Linkedin,Video,Seasonal Campaign,Brand,11,449710,266651,148987,13433.0,540,1055,1221,16249.0,10.906320685697409,33.12957239109649
POST04931,2026-09-09 06:00:00,Youtube,Video,Community Campaign,Community,4,20678,17564,12701,740.0,34,142,69,985.0,7.755294858672546,61.422768159396455
POST04932,2026-09-09 09:00:00,Instagram,Reel,Product Launch,Brand,15,181424,174844,104114,6453.0,80,1463,1675,9671.0,9.288856445819006,57.38711526589646
POST04933,2026-09-09 12:00:00,Linkedin,Reel,Community Campaign,Event,12,327941,201575,180177,6451.0,153,1158,1387,9149.0,5.077784622898594,54.94189503599733
POST04934,2026-09-09 15:00:00,Youtube,Reel,Brand Awareness,Brand,5,160170,195439,108203,11014.0,305,1561,1614,14494.0,13.395192369897321,67.55509770868451
